Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.6,184,O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2N2CCC(CCO)CC2)C1,1.08,0.6197
1,0.6,185,CNCCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2-c2cn[nH]c2)CC1,1.08,0.6273
1,0.6,186,CCOC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6ccccc6c5)nc4c32)CC1,1.078,0.6183
1,0.6,187,CC1CCNC(=O)c2cc3ccc(C(=O)Nc4cnn(Cc5ccncc5)c4)nc3n21,1.078,0.5723
1,0.6,188,COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2C)c1,1.078,0.5538
1,0.6,189,Cn1cc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)c(C(=O)N2CCC(O)C2)n1,1.077,0.5822
1,0.6,190,COc1cc(-c2nn(C3CCN(C4CCOCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccc(C)cc1,1.077,0.6151
1,0.6,191,CC1CN(c2ccccn2)CCN1c1nc2cc(C(=O)O)ccc2nc1-c1ccc2[nH]ncc2c1,1.077,0.6432
1,0.6,192,CC1C(=O)NC(=O)C12Cc1cc3ccc(CN4CCC(Cn5ccnc5)CC4)nc3cc1C2,1.077,0.575
1,0.6,193,COc1cc(C(=O)N2CC(OC)C2)ccc1Nc1cc2c(-c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3)cccc2cn1,1.075,0.343
1,0.6,194,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2n1,1.078,0.6513
1,0.6,195,COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)c4cnc(C)c(C#N)c4)CC3)c2c1,1.08,0.6651
1,0.6,196,CCOC(=O)c1cnc2ccc(OC)cc2c1N1CCN(c2ncccc2C#N)CC1,1.078,0.5912
1,0.6,197,CCc1ncnc(-c2ccc(C(=O)NC3CCN(C4CCN(C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.077,0.6386
1,0.6,198,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(O)=NC1CCN(C[SH](=O)=O)CC1,1.075,0.6173
1,0.6,199,CCc1cnc(N2CCC([N+]3([O-])Cc4cn(-c5ccc(S(C)(=O)=O)cc5F)nc4C3)CC2)nc1,1.076,0.641
