Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,1.0,33,3,5,CCCC(=O)N1CCC(N2C(=O)NC(=O)C2Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)CC1,1.43,0.6593
1,1.0,33,4,5,COc1ccccc1NC(=O)C(Cc1nc2ccc([N+](=O)[O-])cc2nc1O)=NNC(=O)C[N+](C)(C)C,1.427,0.534
1,1.0,33,5,5,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)c2nc(-c3ccc(-c4ccccc4)cc3)cnc12,1.429,0.5472
1,1.0,34,1,5,Cc1cnc(NCc2ccc3c(n2)NCCC3)c(=O)n1CC(=O)NC(CC(=O)O)c1cccnc1,1.443,0.5668
1,1.0,34,2,5,COc1ccc(CN2C(=O)C(CC(=O)NCc3cccc4ccccc34)CC(C(=O)N(C)C)=C2C)cc1,1.442,0.5142
1,1.0,34,3,5,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)CC1,1.436,0.6539
1,1.0,34,4,5,COC(=O)C1C(=O)C(C(=O)OC)C(c2ccccn2)N(CCCO)C1c1ccccn1,1.427,0.5778
1,1.0,34,5,5,NC(=O)CCC1NC(=O)C(CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCC(C(N)=O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,1.392,0.557
1,1.0,35,1,5,CCCCC(Sc1nc2ccccc2c(=O)n1-c1ccnc(Cl)c1)C(=O)N1CCC(C(N)=O)CC1,1.446,0.6613
1,1.0,35,2,5,CCOc1ccc(NC(=O)CN2C(=O)C(=C3SC(=S)C(CCS(=O)(=O)O)C3=O)c3ccccc32)cc1,1.441,0.5735
1,1.0,35,3,5,CC1CN(C(C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2OC1CN(C)Cc1ccc(C(=O)O)cc1,1.438,0.6654
1,1.0,35,4,5,CC1(C)CN(Cc2ccc3cc4c(cc3n2)CC2(C4)C(=O)Nc3ncccc32)C(Cc2ccccc2)C(=O)N1,1.429,0.6284
1,1.0,35,5,5,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(CO)c1ccccc1,1.417,0.6098
1,1.0,36,1,5,CCOC(=O)C1CCN(C(=O)c2cc(CN3C(=O)c4ccccc4C3=O)ccc2OCC)CC1,1.444,0.617
1,1.0,36,2,5,O=C(CN1CC=CCC(NC(=O)c2nccc3ccccc23)C1=O)NC1CC(=O)OC1O,1.44,0.6276
1,1.0,36,3,5,CC1(C)C(=O)C(Cl)=C1NC(Cc1ccc(-n2c(-c3cccnc3)nc3cccnc32)cc1)C(=O)O,1.431,0.5986
1,1.0,36,4,5,O=C(c1ccccc1)C1Cc2ccc(cc2)OCCCCC(C(=O)NO)C(CCCc2cc(Br)cc(Br)c2)C(=O)N1,1.441,0.2463
1,1.0,36,5,5,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc2c(c1)CN(C(CCC(=O)O)C(=O)O)C2=O,1.403,0.584
1,1.0,37,1,5,Cc1cn(CC(CC(=O)O)NC(=O)OCc2ccccc2)c(=O)nc1N1CCC(CNc2ncccn2)CC1,1.446,0.6081
1,1.0,37,2,5,COC(=O)NC(=O)CC1C(=O)N(Cc2nc3cc(C(F)(F)F)ccc3s2)C(=O)c2ccccc21,1.439,0.548
1,1.0,37,3,5,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c(O)c2cccnc21,1.43,0.5519
1,1.0,37,4,5,CC1(CC(=O)Nc2ccccc2C(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,1.435,0.06087
1,1.0,37,5,5,CCCC(=O)Nc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,1.416,0.5726
1,1.0,38,1,5,NC(=O)COc1ccccc1C=C1SC(=O)N(CC(=O)N2CCc3ccccc3C2)C1=O,1.442,0.607
1,1.0,38,2,5,CCNC(=O)c1cc2c(c(-c3cccc(-c4cncnc4)c3)n1)C(CCO)N(C(C)=O)C2,1.433,0.6286
1,1.0,38,3,5,CC1(C(=O)N(CCCC(=O)O)Cc2ccc3cn[nH]c3c2)CCN1C(=O)Cc1csc2ccccc12,1.439,0.6788
1,1.0,38,4,5,COc1cccc2cc(C(=O)NC(CC(C)C)C(=O)NC3CCC(C)N(C(=O)Nc4ccncc4)CC3=O)oc12,1.436,0.6021
1,1.0,38,5,5,CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1Cc1ccccn1,1.413,0.5379
1,1.0,39,1,5,Cc1cc(CC(CC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)c2ccc(CO)cn2)cc2cn[nH]c12,1.447,0.6764
1,1.0,39,2,5,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc3ccccc3n2)c(=O)n(C)c1=O,1.44,0.5204
1,1.0,39,3,5,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,1.438,0.6681
1,1.0,39,4,5,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)C1=NC(=O)C2C=CC=CC2=N1,1.426,0.6145
1,1.0,39,5,5,CN(CCc1cnn(-c2nccc3c(=O)[nH]cnc23)c1)Cc1ccc(S(C)(=O)=O)cc1,1.423,0.5945
