Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.8,184,CCOc1ccc2nc(NC(=O)c3c(C(=O)O)cnn3C)sc2c1,1.261,0.4674
1,0.8,185,Cc1cnc(NCc2ccc3c(n2)NCCC3)c(=O)n1CC(=O)NC(CC(=O)O)c1cccnc1,1.26,0.5668
1,0.8,186,N#Cc1ccc(CN(Cc2nc(O)c3c(n2)CCOC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)s1,1.26,0.6404
1,0.8,187,COC(=O)C1Cc2cc(C=CC(=O)N3CCC(COc4ccc(F)cc4)CC3)cnc2NC1=O,1.261,0.6391
1,0.8,188,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCCCC2)c1=O,1.265,0.6166
1,0.8,189,O=C(O)Cn1c2c(c3cc(F)ccc31)CC(N(CC1CC1)c1ncc(Cl)cn1)CC2,1.262,0.3571
1,0.8,190,CC(=O)N1CCCC(COc2ccc(-c3nc4cc(C(N)=O)ccc4[nH]3)cc2)C1,1.263,0.64
1,0.8,191,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)N6CCOCC6)ccc5[nH]4)c3N)ccc2[nH]1,1.265,0.577
1,0.8,192,CCOC(=O)C1CCN(c2ncnc(Oc3ccc(C(=O)CC(=O)OC)cc3)c2[N+](=O)[O-])CC1,1.263,0.624
1,0.8,193,Cc1cc(C2CCC2)c(C(=O)O)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,1.262,0.4912
1,0.8,194,COc1ccc2ncc(F)c(C(O)CN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,1.262,0.6859
1,0.8,195,COc1ccc(-c2cc3c(=O)n(CC(=O)N4CCCC4)ncn3n2)cc1,1.263,0.5276
1,0.8,196,COc1ccc2nccc(C(O)CN3CCC(NCC(=O)Nc4cc(F)cc(F)c4)CC3)c2n1,1.261,0.6865
1,0.8,197,O=C(Nc1nc(Nc2ccc(C(=O)O)cc2)c2cc([N+](=O)[O-])ccc2n1)NC1CCCCC1,1.263,0.5833
1,0.8,198,COc1ncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,1.262,0.532
1,0.8,199,CC1C(=O)NC(=O)C12Cc1cc3ccc(CN4CCC(Cn5ccnc5)CC4)nc3cc1C2,1.261,0.575
