Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.2,180,Cn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21,0.748,0.5976
1,0.2,181,COc1ccc(NC(=O)CN2CCC(NC(=O)c3ccco3)CC2)c([N+](=O)[O-])c1,0.7456,0.6579
1,0.2,182,COc1cccc(NC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N4CCC(C)CC4)cc32)c1,0.7471,0.5974
1,0.2,183,COc1ccc(N2CCN(C(=O)CCNS(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,0.7447,0.6693
1,0.2,184,COc1ccc(N2CCN(C(=O)COC(=O)c3cc(S(=O)(=O)N(C)C)ccc3N3CCCC3)CC2)cc1,0.7569,0.6376
1,0.2,185,COc1ccccc1N1CCN(C(=O)CCS(=O)(=O)c2cc(Br)cc3c2N(C(C)=O)CC3)CC1,0.7528,0.6135
1,0.2,186,COc1ccc2nc(N3CCN(C(=O)CS(=O)(=O)c4ccc(C)cc4)CC3)sc2c1,0.7486,0.5408
1,0.2,187,COC(=O)CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccccc4Cl)CC3)ccc21,0.7467,0.6185
1,0.2,188,O=C(CCNS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)N1CCN(c2ccccc2F)CC1,0.7464,0.6617
1,0.2,189,COc1ccccc1N1CCN(C(=O)CN(C)S(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)CC1,0.7454,0.6281
1,0.2,190,COc1ccccc1C(=O)NCCC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,0.7453,0.6588
1,0.2,191,COc1ccccc1C(=O)NCCC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.7463,0.6003
1,0.2,192,CCOC(=O)C1CCCN(C(=O)c2cc(S(=O)(=O)Nc3ccccc3OC)ccc2C)C1,0.7457,0.6211
1,0.2,193,CCOC(=O)C1CCCN(C(=O)c2cccc(S(=O)(=O)N(C)c3ccc(OC)cc3)c2)C1,0.7483,0.6552
1,0.2,194,CCOC(=O)C1CCCN(C(=O)CN(c2ccc(OC)cc2)S(=O)(=O)c2c(C)noc2C)C1,0.7532,0.5846
1,0.2,195,COc1ccc(CNC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)C2)cc1,0.748,0.6431
1,0.2,196,COc1ccccc1N(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)N2CCC2)cc1,0.7443,0.6012
1,0.2,197,O=C(CN1C(=O)C(=NNC(=O)c2cc([N+](=O)[O-])ccc2O)c2ccccc21)NC1CCCCC1,0.7436,0.628
1,0.2,198,CCOC(=O)N1CCC(NC(=O)c2ccc3c(c2)N(C)C(=O)C(=Cc2cccc(OC)c2)S3)CC1,0.7446,0.6469
1,0.2,199,CCOC(=O)C1CCCN(C(=O)c2ccc3c(c2)sc2nc(-c4cccc(OC)c4)cn23)C1,0.7477,0.3611
