Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,0.6,34,3,5,O=C(O)c1cc(F)c(CCNC(=O)C(CC(F)F)NC(=O)C2CC(c3ccccc3)CN2C(=O)CC2CCCC2)c(F)c1,1.094,0.6051
1,0.6,34,4,5,O=C(O)CCN(Cc1ccc(C(=O)O)c(C(=O)O)c1)Cc1ccc(C(=O)O)cc1-c1cccc2ccccc12,1.099,0.5582
1,0.6,34,5,5,CC(C)(C)CN(C(=O)CCC(=O)N1CCC(C(=O)O)CC1)c1ccc(Cl)cc1C(O)c1cccc2c1OCCO2,1.073,0.6439
1,0.6,35,1,5,CCC(C)C(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)NCC1CCC(C(=O)O)CC1,1.111,0.604
1,0.6,35,2,5,NC(=O)c1ccc(NC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1,1.105,0.5994
1,0.6,35,3,5,Nc1nc(N)c2c(n1)CCC2CCCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,1.093,0.6089
1,0.6,35,4,5,CC(=O)NC1C(NC(=N)NC(=O)CSc2cccc3ccccc23)C=C(C(=O)O)OC1C(O)C(O)CO,1.084,0.5789
1,0.6,35,5,5,Cc1cc(O)cc(C)c1CNC(=O)C(Cc1ccccc1)CC(O)CN1CCN(S(=O)(=O)c2ccc3c(c2)CCN3c2ncccn2)CC1C(=O)NC(C)(C)C,1.071,0.672
1,0.6,36,1,5,Cc1ccc2[nH]c(CNC(=O)c3ccc4c(c3)CN(Cc3ccccc3)C(=O)C(CC(=O)O)N4)nc2n1,1.104,0.6039
1,0.6,36,2,5,CC(C)(C)OC(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)N1CCC(n2c(O)nc3ccccc32)CC1,1.096,0.6612
1,0.6,36,3,5,O=C(O)CCC(NC(=O)CC1OC(CNC(=O)c2ccccc2C(=O)Nc2cc(Cl)ccc2Cl)C(O)C(O)C1O)C(=O)O,1.091,0.5909
1,0.6,36,4,5,O=C(O)CC(Cc1ccccc1)NC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1,1.089,0.6312
1,0.6,36,5,5,CNC(C)C(=O)NC1C(=O)N(Cc2c(OC)ccc3cc(C(=O)O)ccc23)c2ccccc2OC12CCOCC2,1.09,0.6435
1,0.6,37,1,5,CC(C)(C)NC(=O)C1CN(Cc2nc3ccccc3s2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1.106,0.701
1,0.6,37,2,5,O=C(NC(CCCCNC(=O)c1ccc(I)cc1)C(=O)O)NC(Cc1cccnc1)C(=O)O,1.098,0.6236
1,0.6,37,3,5,CN1c2cc(C(=O)c3ccccc3)cc(C(=O)O)c2Nc2cccc(C(N)=O)c21,1.091,0.5422
1,0.6,37,4,5,O=C(O)CC(NC(=O)CN1CCC(CCc2ccc3c(n2)NCCC3)C1=O)c1cccc(F)c1,1.083,0.6627
1,0.6,37,5,5,CCCCCOC(=O)C(C)(C)NP(=O)(OCC1OC(n2cc(F)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12,1.073,0.5953
1,0.6,38,1,5,Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CC(Cl)CC2C(=O)NC(C)(C)C)c(C)c1O,1.101,0.6324
1,0.6,38,2,5,O=C(O)CCc1cc(C(=O)c2cccc(C(=O)O)c2)ccc1OCCCCSc1ccccc1,1.099,0.4627
1,0.6,38,3,5,O=C(O)CC1CCC(=O)N(CC(=O)NCC2CCC(Nc3nc4ccccc4[nH]3)CC2)c2ccccc21,1.097,0.6846
1,0.6,38,4,5,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CCC(=O)O)C(=O)C2CC(=O)O)cc1,1.088,0.5994
1,0.6,38,5,5,COc1cccc(OC)c1-c1cc(C(=O)NC(CCCCN)C(=O)O)nn1-c1ccc(F)cc1,1.089,0.5885
1,0.6,39,1,5,CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)C1CCCCN1,1.102,0.6621
1,0.6,39,2,5,Cc1nc2ccc(CN(CCS)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1,1.099,0.638
1,0.6,39,3,5,CC(C)CNC(=O)C1CN(C(C)(C)c2cc3cnccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2OCC1O,1.097,0.6995
1,0.6,39,4,5,O=C(CCCNC1=NS(=O)(=O)c2ccccc21)OCC(=O)N1CCc2ccccc21,1.083,0.6149
1,0.6,39,5,5,CC(C)(C)C1=C(C(=O)O)N2C(=O)C(CNC(=O)C(N)c3ccccc3)C2O1,1.078,0.5245
