Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,0.8,32,4,5,Cc1nc(-c2ccc(OCCCOc3ccc4c(c3)CCC4CC(=O)O)cc2)sc1C(=O)O,1.247,0.4916
1,0.8,32,5,5,O=c1[nH]c(=O)n(C2OC(CCP(=O)(O)O)C(O)C2O)cc1-c1ccc2ccccc2c1,1.234,0.6018
1,0.8,33,1,5,O=C(NC(Cc1ccccc1)C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(C(=O)N2COCC2Cc2ccc(O)cc2)cc([N+](=O)[O-])c1,1.274,0.5848
1,0.8,33,2,5,O=C1NC(=O)C(CC(=O)N2CCN(c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)CC2)N1,1.266,0.605
1,0.8,33,3,5,COc1nc(N)nc2c1ncn2C1OC(COP(=O)(NC(CC(C)C)C(=O)OCc2ccccc2)NC(CC(C)C)C(=O)OCc2ccccc2)C(O)C1(C)O,1.257,0.544
1,0.8,33,4,5,NS(=O)(=O)c1ccc(CCNC(=O)COC(=O)C2COc3ccccc3O2)cc1,1.257,0.5569
1,0.8,33,5,5,CC1C(=O)N(Cc2cn(Cc3ccco3)nn2)CCS(=O)(=O)N1Cc1ccc(-c2cccc(CO)c2)cc1,1.254,0.6669
1,0.8,34,1,5,CCc1cc(C(=O)NC2CC(C(=O)NC(CO)Cc3ccccc3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,1.275,0.6398
1,0.8,34,2,5,COc1cccc(CCOc2ccc3c(c2)C(=O)N(C(CC(C)C)C(=O)NC2CCN(Cc4ccccc4)CC2)C(Cc2ccc(O)cc2)C(=O)N3)c1,1.269,0.2884
1,0.8,34,3,5,O=C(O)CNC(=O)Cn1ccc2cc(-c3cnc4ccccc4c3)ccc21,1.26,0.5687
1,0.8,34,4,5,CC(=O)OCC1OC(n2cc(CN3C(=O)C(=Cc4ccc(N(C)C)cc4)c4ccccc43)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.248,0.5692
1,0.8,34,5,5,CN(CCO)CCc1ccc(-n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,1.242,0.6257
1,0.8,35,1,5,Cc1ccc(CSCC(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)C(=O)NCCCN2CCCC2=O)cc1,1.269,0.482
1,0.8,35,2,5,CCCN(CCc1cccc(-c2ccccc2)c1)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O,1.268,0.6847
1,0.8,35,3,5,O=C1C2CC=CCC2C(=O)N1c1ccc(OCC(O)Cn2nnc3ccccc32)cc1,1.258,0.6371
1,0.8,35,4,5,CC(=O)NC1C(O)CC(Oc2ccc(-n3cc(COC(=O)Nc4ccccc4[N+](=O)[O-])nn3)cc2C(F)F)(C(=O)O)OC1C(O)C(O)CO,1.252,0.5615
1,0.8,35,5,5,Nc1ncnc2c1nc(NCc1ccc(-c3ccccn3)cc1)n2C1OC(CO)C(O)C1O,1.242,0.5541
1,0.8,36,1,5,CC(=O)COc1cc(-c2ccc(OCc3cccc(C(=O)N4CCCC4C(=O)O)c3)cc2)cc(F)c1F,1.269,0.5755
1,0.8,36,2,5,N#Cc1c(-c2ccccc2)cn(-c2ccc(S(=O)(=O)Nc3ccccn3)cc2)c1NC(=O)CCC(=O)O,1.266,0.5689
1,0.8,36,3,5,Cc1cn(C2CC(n3cc(COC(=O)C(CO)n4c5c(c6ccccc6c4=O)C(=O)c4ccccc4-5)nn3)C(CO)O2)c(=O)[nH]c1=O,1.252,0.5836
1,0.8,36,4,5,N=C(N)NCCCC(NC(=O)C1CC2CCC(O)CC2N1C(=O)C(Cc1ccccc1)NC(=O)C(O)Cc1ccc(O)cc1)C(=O)O,1.253,0.6255
1,0.8,36,5,5,Cc1nc(N)ccc1CNC(=O)CN1C(=O)C(NCC(=O)O)CSc2ccccc21,1.259,0.5764
1,0.8,37,1,5,CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCCc2nccc3ccccc23)CC1,1.267,0.6317
1,0.8,37,2,5,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1-c1cn(-c2ccc(Oc3ccccc3)cc2)nn1,1.26,0.6056
1,0.8,37,3,5,CCOc1ccc(CC(NC(=O)c2cccc(N)c2Cl)C(O)C(=O)N2CCC(C)(C)C2C(=O)NCc2c(C)cccc2C)cc1,1.263,0.5948
1,0.8,37,4,5,COc1cc(O)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)C1C(C)C1C(=O)O,1.264,0.5509
1,0.8,37,5,5,Cc1ccccc1-c1cccc(CNc2nc(C#N)nc3c2ncn3CCCO)c1,1.246,0.5939
1,0.8,38,1,5,Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1cccc(-c2ccccc2)c1,1.267,0.5901
1,0.8,38,2,5,CCCc1c(Cc2ccc(-c3ccccc3-c3nc(=O)o[nH]3)cc2)c(=O)n(C2CC(OCC(O)(CC)CO)C2)c2ccnn12,1.257,0.6497
1,0.8,38,3,5,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3CN2)c2cccnc21,1.259,0.5964
1,0.8,38,4,5,CCS(=O)(=O)NCC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccc4ccccc4c3)C2SC1,1.248,0.6078
1,0.8,38,5,5,Nc1nc(OCc2ccccc2)c2ncn(C3CC(OC(=O)CCC(NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)O)C(CO)O3)c2n1,1.258,0.5901
1,0.8,39,1,5,CCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1ncc(NC(C)=O)cc1C(=O)O,1.273,0.6446
1,0.8,39,2,5,CC(=O)OCCCN1C(C)=C(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)C(C)C(C(=O)OCc2ccccc2)=C1C,1.263,0.6114
1,0.8,39,3,5,CCC1c2ccccc2CCN1CC(O)COc1cccc(-c2ccc3ncn(C)c3c2)c1,1.261,0.04542
1,0.8,39,4,5,O=C(O)CCC(=O)N1c2ccccc2N=C2CC(c3ccc(F)cc3)CC(O)=C2C1c1ccc([N+](=O)[O-])o1,1.256,0.3773
1,0.8,39,5,5,Cc1cn(CC2CC(N=[N+]=[N-])C(COC(=O)C(=O)NC(Cc3ccc(O)cc3)C(=O)O)O2)c(=O)[nH]c1=O,1.24,0.5594
