Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,0.2,31,3,5,Nc1ccc(CC(NS(=O)(=O)c2cnccc2NC(Cc2ccccc2)CN2CCOCC2)C(=O)N2CCC(CCF)CC2)cc1,0.7639,0.6683
1,0.2,31,4,5,NC(c1cccc(S(N)(=O)=O)c1)C(S)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCc1ccccc1,0.76,0.5705
1,0.2,31,5,5,O=C(O)c1ccc2c(c1)C(SCCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1CO2,0.7332,0.6305
1,0.2,32,1,5,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2CCC(C(=O)NC(CCC(N)=O)C(=O)O)CC2)cc1,0.7692,0.6678
1,0.2,32,2,5,CC(C)c1ccc(Oc2ccc(NC(=O)NC(Cc3ccccc3)C(=O)NCCCN3CCOCC3)cc2)cc1,0.7594,0.5559
1,0.2,32,3,5,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1C(=O)O,0.7445,0.5986
1,0.2,32,4,5,CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCCc2nccc3ccccc23)CC1,0.7537,0.6317
1,0.2,32,5,5,O=C(NC(Cc1ccccc1)C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(C(=O)N2COCC2Cc2ccc(O)cc2)cc([N+](=O)[O-])c1,0.7429,0.5848
1,0.2,33,1,5,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCC2C(=O)O)c1,0.764,0.6575
1,0.2,33,2,5,NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CC(O)CN1C(=O)C(N)Cc1ccc(O)cc1,0.76,0.6277
1,0.2,33,3,5,Cc1cc(COc2ccc(S(=O)(=O)NCC(C(=O)NO)N3CCN(C(=O)C(C)C)CC3)cc2)c2ccccc2n1,0.7525,0.6253
1,0.2,33,4,5,O=C(O)CCC(NC(=O)CCc1ccc(-c2cccs2)cc1)C(=O)Nc1cccc(CC(=O)O)c1,0.7456,0.6623
1,0.2,33,5,5,O=[N+]([O-])c1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1NCc1cccnc1,0.739,0.664
1,0.2,34,1,5,CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(C)C)cc3)c2)CC1,0.7701,0.6276
1,0.2,34,2,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)Nc1ccc2ncccc2c1,0.7603,0.6717
1,0.2,34,3,5,O=C(CN(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(NC(=O)NS(=O)(=O)c2ccccc2)cc1)NO,0.7519,0.5459
1,0.2,34,4,5,CN1CCN(C(=O)NC(Cc2cccnc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,0.7559,0.666
1,0.2,34,5,5,COc1ccc(S(=O)(=O)NC(CNC(=O)c2ccc3c(cnn3CCCNc3ncc[nH]3)c2)C(=O)O)cc1,0.734,0.5583
1,0.2,35,1,5,C=CCN(NC(=O)Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(Cc1cccnc1)C(=O)NC(CC(=O)O)Cc1ccccc1,0.7681,0.6428
1,0.2,35,2,5,O=C(O)c1ccccc1-c1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,0.7662,0.6488
1,0.2,35,3,5,NC(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)cc1,0.7547,0.6925
1,0.2,35,4,5,Cc1ccc(-c2cccc(CC(NCC(O)C(Cc3ccccc3)NC(=O)C(NC(=O)c3ccccn3)C(C)C)C(N)=O)c2)cc1,0.7503,0.6426
1,0.2,35,5,5,NS(=O)(=O)c1ccc(CCNC2=NS(=O)(=O)c3cnccc3N2c2ccccc2O)cc1,0.7346,0.5692
1,0.2,36,1,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc2ccccc2c1)C(N)=O,0.7694,0.6462
1,0.2,36,2,5,O=C(Nc1ccc(CC(NC(=O)C2C3CCC(CC3)N2S(=O)(=O)c2ccccc2)C(=O)O)cc1)c1ccncc1,0.7623,0.6874
1,0.2,36,3,5,CN1CCN(c2cccc(N(Cc3cccnc3)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,0.7545,0.1035
1,0.2,36,4,5,O=CC(CC(=O)O)NC(=O)C(c1ccccc1)c1ccc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)s1,0.7453,0.6002
1,0.2,36,5,5,O=C(CCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,0.7505,0.6266
1,0.2,37,1,5,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)O)cc1,0.7717,0.5552
1,0.2,37,2,5,NC(=O)CC1Cc2ccccc2CN1C(=O)CC(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1,0.7624,0.6764
1,0.2,37,3,5,O=C(NC(Cc1ccccc1)C(=O)NC(C=CS(=O)(=O)c1ccccc1)CCc1ccccc1)c1ccc2c(c1)OCCO2,0.7682,0.5547
1,0.2,37,4,5,O=C(CCCC1CCN(S(=O)(=O)c2ccc(-c3ccccc3)cc2)CC1)NO,0.7553,0.7056
1,0.2,37,5,5,O=C(O)CCNS(=O)(=O)c1ccc(NN=C(S)NCCc2c[nH]c3ccccc23)c([N+](=O)[O-])c1,0.7249,0.5661
1,0.2,38,1,5,Cc1cc(C)c(CC(NC(=O)C2CCCN2C(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(N)=O)c(C)c1,0.7764,0.6168
1,0.2,38,2,5,O=C(CCc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.7729,0.4393
1,0.2,38,3,5,NS(=O)(=O)CCNC(=O)C(c1nc2ccc(-c3ccc(C(=O)O)cc3)cc2s1)S(=O)(=O)Cc1ccccc1,0.7542,0.5836
1,0.2,38,4,5,CSCCC(NC(=O)c1cccc(S(=O)(=O)N2CCN(C(C)=O)CC2)c1)c1nc2ccccc2[nH]1,0.7493,0.604
1,0.2,38,5,5,O=C(O)CCCC=CCC1CN(S(=O)(=O)c2cccc3ccccc23)CC1c1ccccc1O,0.7375,0.5826
1,0.2,39,1,5,COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2C3CCC(CC3)N2S(=O)(=O)c2ccccc2)C(=O)O)cc1,0.774,0.6758
1,0.2,39,2,5,CN(C(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCCO,0.7674,0.6503
1,0.2,39,3,5,CCC(NC(=O)CCc1cc(-c2ccc(-c3ccccc3)cc2)no1)C(=O)NC(CC(=O)O)C(N)=O,0.7568,0.6085
1,0.2,39,4,5,O=C(O)c1cc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2c1O,0.7535,0.7053
1,0.2,39,5,5,O=C1N(CCCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNCC(O)c3cccnc3)cc2)cc1,0.7277,0.6068
