Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.4,178,N=C(N)c1ccc(N2CC3(CCN(C(=O)CCC(=O)O)CC3)CC2=O)cc1,0.8997,0.662
1,0.4,179,N=C(N)c1ccc(N2CCC3(CCN(C(=O)CC(=O)O)CC3)C2=O)cc1,0.9123,0.6535
1,0.4,180,COc1ccc(-n2nc(C(=O)NCC(=O)N3CCC4(CC3)OCCO4)c3ccccc3c2=O)cc1Cl,0.908,0.6071
1,0.4,181,Nc1nc2c(c(=O)[nH]1)N1C(=S)N(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2,0.9047,0.5609
1,0.4,182,N=C(N)c1ccc2oc(C(=O)N3CCCC(C(=O)NC(CC(=O)O)c4ccccc4)C3)cc2c1,0.9042,0.6808
1,0.4,183,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCC(N)=O)n(-c3ccccc3)n2)CC1,0.9054,0.599
1,0.4,184,COc1ccc(CC(NC(=O)c2ccccc2)C(=O)CCC(=O)N2CCCC2C(=O)O)cc1OC,0.903,0.6668
1,0.4,185,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)C2CC(=O)O)cc1,0.9075,0.6006
1,0.4,186,Cc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)ccc12,0.9038,0.6922
1,0.4,187,CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(C(=O)O)CC3)ccc12,0.9093,0.6348
1,0.4,188,COc1cc(C(=O)Nc2ccc(C)cn2)ccc1OCC(=O)N1CCOCC1,0.9099,0.6131
1,0.4,189,CCc1nc2c(cc1NC(=O)c1ccccc1)c(OCC(F)(F)F)c(C(=O)NC1CCN(C(=O)CO)CC1)n2C,0.907,0.5765
1,0.4,190,NC(=O)CC(NC(=O)c1ccccc1)c1ccc(NCCN2CCOCC2)c([N+](=O)[O-])c1,0.9047,0.6558
1,0.4,191,COc1ccccc1Sc1cc(C)c(C=CC(=O)N2CCC(C(=O)O)CC2)cc1[N+](=O)[O-],0.9038,0.6435
1,0.4,192,COC(=O)N1CCC(Nc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC1,0.9047,0.6061
1,0.4,193,O=C(O)CCC(NC(=O)c1cc2ccccc2[nH]1)C(=O)NN1CCC2(CCCC2)CC1,0.9054,0.6282
1,0.4,194,NC(C(=O)N1CCCC1C(=O)NCc1cccc(C(=O)O)c1)C1CCCCC1,0.9062,0.6458
1,0.4,195,COc1ccc2c(c1)cc(C(=O)NC(CCSC)C(=O)N1CCCC1C(=O)O)n2C,0.9125,0.6279
1,0.4,196,NC(=O)C1CCCN1C(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCC(=O)N1,0.9139,0.5752
1,0.4,197,Cc1cc(OCC(=O)N2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCC3,0.9074,0.6236
1,0.4,198,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cc3c(c2n1Cc1ccccc1)CCCC3,0.9072,0.5879
1,0.4,199,COc1cccc(OCC(=O)N2CCCC2C(=O)O)c1OCC(=O)N1CCCC1C(=O)O,0.9068,0.6035
