Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f,Method
3,0.1,30,2,5,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCCC(=O)NCCc3cccc(F)c3)CC2)cc1,0.8562,0.6393,BUCB+MI
3,0.1,30,3,5,O=C(O)CCC(NC(=O)CC1OC(CNC(=O)c2ccccc2C(=O)Nc2cc(Cl)ccc2Cl)C(O)C(O)C1O)C(=O)O,0.8294,0.5909,BUCB+MI
3,0.1,30,4,5,CC(C)c1nc(Nc2cc(C(=O)O)nn2C)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,0.8172,0.5864,BUCB+MI
3,0.1,30,5,5,O=C(NCCCCN(CCCNC(=O)c1ccc(O)c(O)c1O)C(=O)c1ccc(O)c(O)c1O)c1ccc(O)c(O)c1O,0.8127,0.6229,BUCB+MI
3,0.1,31,1,5,CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(C(C)C)cc3)c2)CC1,0.8341,0.6276,BUCB+MI
3,0.1,31,2,5,O=C(O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(=O)O,0.8614,0.6967,BUCB+MI
3,0.1,31,3,5,COc1ccc2c(c1)c(CC(=O)NC(CCCCN)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.8524,0.6232,BUCB+MI
3,0.1,31,4,5,CCn1c(CCC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c(C)c1C(=O)NCc1cnc(C)cn1,0.8331,0.6332,BUCB+MI
3,0.1,31,5,5,CC(=O)NC(CS(=O)(=O)c1ccc(F)cc1)C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCSC2CC1C(=O)NC(C)(C)C,0.8167,0.6058,BUCB+MI
3,0.1,32,1,5,O=C(CCCCCn1c(C(=O)O)cc2cc(OCc3c(Cl)cccc3Cl)ccc21)NS(=O)(=O)c1ccccc1,0.8377,0.2758,BUCB+MI
3,0.1,32,2,5,NC(CCCCNC(=O)C(=O)c1c[nH]c2cc(O)ccc12)C(=O)O,0.8265,0.6248,BUCB+MI
3,0.1,32,3,5,CCC(NC(=O)CCC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1)c1ccc(C)cc1,0.8605,0.6578,BUCB+MI
3,0.1,32,4,5,CC(O)C(N)C(=O)NCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(C(=O)NCCNC(=O)C(N)C(C)O)cc1C2=O,0.8197,0.5816,BUCB+MI
3,0.1,32,5,5,O=C(O)CC(O)(CC(O)CCCCCC1c2ccccc2-c2cc(Cl)ccc21)C(=O)O,0.8532,0.7394,BUCB+MI
3,0.1,33,1,5,O=C(O)CN1C(=O)C(NC(CCCCNCCO)C(=O)O)CCc2ccccc21,0.8338,0.6368,BUCB+MI
3,0.1,33,2,5,CC(=CC(C)CC(C)O)CC(C)C(=O)NC(C)C(=O)N(C)C(Cc1c(Br)[nH]c2ccccc12)C(=O)NC(CC(=O)O)c1ccc(O)cc1,0.8362,0.4578,BUCB+MI
3,0.1,33,3,5,CCCC(=O)NC(C(=O)NCCS(N)(=O)=O)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,0.8296,0.6269,BUCB+MI
3,0.1,33,4,5,N#Cc1c(-c2cccc(NC(=O)C(O)CCC(=O)O)c2)cc(-c2cc(Cl)ccc2O)nc1N,0.82,0.5791,BUCB+MI
3,0.1,33,5,5,CCC(CC)(c1ccc(F)cc1)c1ccc(C=CC(O)CC(O)CC(=O)O)c(C(C)C)c1,0.8348,0.336,BUCB+MI
3,0.1,34,1,5,NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,0.8586,0.6243,BUCB+MI
3,0.1,34,2,5,CS(=O)(=O)Nc1cc(C(O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3ccc(F)cc3O)CC2)ccc1O,0.8371,0.2851,BUCB+MI
3,0.1,34,3,5,COc1ccc(C(=O)NCC(=O)NCCCCC(N)CC(=O)O)cc1,0.8548,0.6018,BUCB+MI
3,0.1,34,4,5,CC(C)CC(NC(=O)C(NC(=O)C(N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)NC(C)(C)Cc1ccccc1,0.8567,0.5561,BUCB+MI
3,0.1,34,5,5,Cc1c(C(=O)O)sc(S(=O)(=O)N2CCN(C(=O)Cc3ccc(F)cc3)CC2)c1C(=O)O,0.8242,0.5964,BUCB+MI
3,0.1,35,1,5,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(NCCCO)nc(-c3ccccc3)n2)CC1,0.8353,0.617,BUCB+MI
3,0.1,35,2,5,N=C(N)c1ccc(C2=NOC(CC(=O)NCC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)C2)cc1,0.8312,0.5896,BUCB+MI
3,0.1,35,3,5,CCc1cc(CC(NC(C)=O)C(=O)NCCCCC(=O)NC(CSCc2ccccc2)C(=O)O)ccc1N(C(=O)C(=O)O)c1ccccc1C(=O)O,0.8488,0.6619,BUCB+MI
3,0.1,35,4,5,CCCCNC(=O)c1onc(CS(=O)(=O)c2ccc(Cl)cc2)c1C(=O)NCCCC,0.8234,0.5206,BUCB+MI
3,0.1,35,5,5,CC(C)CC(NC(=O)C(O)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCc1ccc(C#N)cc1,0.8667,0.6497,BUCB+MI
3,0.1,36,1,5,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NC(CCC(=O)O)C(=O)O)cc1OC,0.8536,0.6158,BUCB+MI
3,0.1,36,2,5,O=C(NCCCCC(NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)NO)OCc1ccccc1,0.8773,0.6469,BUCB+MI
3,0.1,36,3,5,CC(=O)NC1C(NC(=N)NC(=O)Cn2cc(-c3ccc(F)cc3)nn2)C=C(C(=O)O)OC1C(O)C(O)CO,0.8109,0.5359,BUCB+MI
3,0.1,36,4,5,CCC(CO)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.8143,0.6476,BUCB+MI
3,0.1,36,5,5,O=C(CCCCC(=O)NCCc1ccc(O)cc1)NCCc1ccc(O)cc1,0.8451,0.6331,BUCB+MI
3,0.1,37,1,5,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2CCC(C(=O)NC(CCC(N)=O)C(=O)O)CC2)cc1,0.8795,0.6678,BUCB+MI
3,0.1,37,2,5,CCCCCNC(=O)C(Cc1ccc(OCC(N)=O)c(C(=O)O)c1)NC(=O)CCC(=O)O,0.8755,0.5968,BUCB+MI
3,0.1,37,3,5,O=C(O)C(=O)N(c1cc(Cl)ccc1C(=O)O)c1cccc2ccc(O)cc12,0.8224,0.5485,BUCB+MI
3,0.1,37,4,5,CC(=O)c1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccc(Cl)c([N+](=O)[O-])c3)CC2)cc1,0.84,0.6645,BUCB+MI
3,0.1,37,5,5,O=C(CCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)NCCCNCCCCN(Cc1ccccc1)Cc1ccccc1,0.847,0.7289,BUCB+MI
3,0.1,38,1,5,N=C(N)c1ccc(CNC(=O)C(CN)NC(=O)C(CO)NS(=O)(=O)Cc2ccccc2)cc1,0.8592,0.5563,BUCB+MI
3,0.1,38,2,5,O=C(O)CC(Sc1ccc(C(=O)c2ccccc2C(=O)O)cc1[N+](=O)[O-])C(=O)O,0.845,0.5923,BUCB+MI
3,0.1,38,3,5,CC(C)(NC(=O)CN1C(=O)c2ccccc2C1=O)C(=O)NCCCCC(NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)C(=O)O,0.8432,0.5631,BUCB+MI
3,0.1,38,4,5,CC(O)C(NC(=O)c1ccc(N2CCN(C(=O)Cc3ccc(O)cc3)CC2)nc1)C(N)=O,0.8497,0.6478,BUCB+MI
3,0.1,38,5,5,O=C(COC(=O)CNC(=O)c1ccc(Cl)cc1Cl)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.8374,0.5847,BUCB+MI
3,0.1,39,1,5,C=CC(=O)NCCCCC(NC(=O)Cc1ccccc1)C(=O)N1CCN(c2cccc(C)n2)CC1,0.8519,0.6593,BUCB+MI
3,0.1,39,2,5,NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)Nc1ccc(O)cc1,0.8532,0.6229,BUCB+MI
3,0.1,39,3,5,O=C(O)CCC(NC(=O)c1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1)C(=O)O,0.8722,0.5748,BUCB+MI
3,0.1,39,4,5,CC(C)(C)C(NC(=O)C(CCCCOc1ccc(Cl)cc1)CC(=O)NO)C(=O)NCCc1ccccn1,0.8451,0.599,BUCB+MI
3,0.1,39,5,5,CCCc1ccc(CCC(=O)c2c(O)cc(OC(CC(O)CO)C(=O)O)cc2O)cc1O,0.804,0.645,BUCB+MI
