Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f,Method
2,0.1,30,5,5,O=C(C(CO)CO)N1CC=C(c2c(F)cc(N3CC(COc4ccon4)OC3=O)cc2F)CC1,0.8112,0.5964,BUCB+MI
2,0.1,31,1,5,CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC(C(=O)O)CC3)ccc12,0.8601,0.6348,BUCB+MI
2,0.1,31,2,5,CN1CCC2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(O)cc3)CC21,0.8435,0.6311,BUCB+MI
2,0.1,31,3,5,CCC(C)c1cc(C)c2c(c1O)C(NC(=O)CN1CCN(c3cccc(OC)c3)CC1)CC2,0.8427,0.2328,BUCB+MI
2,0.1,31,4,5,CCOC(=O)C1CC(=Cc2ccc(O)c(O)c2)C(=O)C(=Cc2ccc(O)c(O)c2)C1,0.8337,0.6425,BUCB+MI
2,0.1,31,5,5,CC(=O)N1CCC2c3c(O)nc(-c4ccc5c(c4)OCCO5)nc3SC2C1,0.8335,0.5478,BUCB+MI
2,0.1,32,1,5,O=C(O)CN=C(O)C1=C(O)CCN(Cc2ccc(Oc3ccc(C4CC4)cc3)nc2)C1=O,0.8384,0.6526,BUCB+MI
2,0.1,32,2,5,O=C(NCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)c1cnccn1,0.8386,0.6494,BUCB+MI
2,0.1,32,3,5,CCCC(=O)Oc1cc(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c12,0.8619,0.5784,BUCB+MI
2,0.1,32,4,5,CCc1ccc(NC(=O)C2CCN(S(=O)(=O)c3c(C)nc(O)nc3O)CC2)cc1,0.8568,0.5983,BUCB+MI
2,0.1,32,5,5,O=C(O)CC1(CC(=O)O)CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,0.8569,0.6511,BUCB+MI
2,0.1,33,1,5,CC(=N)N1CCC(Oc2ccc3c(c2)CC(C=Cc2cc(C(=N)N)ccc2O)N3S(=O)(=O)CC(=O)O)CC1,0.8454,0.6581,BUCB+MI
2,0.1,33,2,5,COc1cc(C2CCNCC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(CCO)c2n1,0.8351,0.5665,BUCB+MI
2,0.1,33,3,5,O=C(O)c1cc(Cc2ccc(O)c(O)c2)c2cc(O)c(C(=O)O)cc2n1,0.8411,0.5617,BUCB+MI
2,0.1,33,4,5,CC(C)(NC(=O)C1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1,0.8497,0.6495,BUCB+MI
2,0.1,33,5,5,COCCOc1cc2c(C)c(CCC(=O)N3CCOCC3)c(=O)oc2c(C=O)c1O,0.8358,0.595,BUCB+MI
2,0.1,34,1,5,COc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)CO)CC2)c(=O)n4C)cc1,0.8609,0.6464,BUCB+MI
2,0.1,34,2,5,CN(CC1Cc2c(O)nc(N)nc2NC1=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0.8248,0.5726,BUCB+MI
2,0.1,34,3,5,O=C(CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(O)noc2c1)OC1OC(C(=O)O)C(O)C(O)C1O,0.8331,0.6555,BUCB+MI
2,0.1,34,4,5,O=C(CNC(=O)c1ccccn1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,0.85,0.6459,BUCB+MI
2,0.1,34,5,5,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,0.8384,0.6095,BUCB+MI
2,0.1,35,1,5,O=C(O)c1cn(C2CC2)c2nc(N3CCC(O)(c4ccc(Cl)cc4)CC3)c([N+](=O)[O-])cc2c1=O,0.8524,0.6361,BUCB+MI
2,0.1,35,2,5,COc1cc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2CCCn2ccnc2)ccc1O,0.8468,0.6534,BUCB+MI
2,0.1,35,3,5,CC(=O)NCC1CN(c2ccc(OC3CCN(C(=O)CO)CC3)cc2)C(=O)O1,0.8664,0.6333,BUCB+MI
2,0.1,35,4,5,CCCc1nn(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(C(N)=O)CC4)ccc3OCC)nc12,0.8332,0.562,BUCB+MI
2,0.1,35,5,5,COc1cc(CCOc2cc(O)c3c(=O)cc(C(=O)O)oc3c2)ccc1NC(=O)C(=O)O,0.8498,0.5731,BUCB+MI
2,0.1,36,1,5,COc1ccc2nccc(C(O)CCC3CCN(CCSc4sccc4P(=O)(O)O)CC3C(=O)O)c2c1,0.8281,0.7058,BUCB+MI
2,0.1,36,2,5,CC12Oc3c(O)ccc4c3C13CCN(CC1CC1)C(C4)C3(NC(=O)C=Cc1ccc([N+](=O)[O-])cc1)C=CC2=O,0.8434,0.7173,BUCB+MI
2,0.1,36,3,5,COCCNc1cc(=NC(=O)N2CCCc3cc(CN4CCC(O)C4=O)c(C=O)nc32)[nH]cc1C#N,0.8181,0.5884,BUCB+MI
2,0.1,36,4,5,Cc1c(CC(=O)N2CCC(C(=O)O)CC2)c(=O)oc2c(C)c3occ(-c4ccc(Cl)cc4)c3cc12,0.8557,0.457,BUCB+MI
2,0.1,36,5,5,C=C(C)C1CC2(CC=C(C)C)CC(=O)C(C(O)=C(C(=O)c3ccc(O)c(O)c3)C2=O)C1(C)C,0.8273,0.4509,BUCB+MI
2,0.1,37,1,5,CS(=O)(=O)Nc1cc(C(O)CNC2CCN(c3ccc(C=C4SC(N)=NC4=O)cc3)CC2)ccc1O,0.8402,0.6712,BUCB+MI
2,0.1,37,2,5,COc1ncnc2c1C(=O)N(c1ccc(C3CCC(CC(=O)O)CC3)cc1)CCO2,0.8471,0.63,BUCB+MI
2,0.1,37,3,5,COc1cc(CN(C2CC(C(=O)O)C2)C(C)c2ccc3c(c2)CCO3)ccc1OCCn1c(=O)ccn(C)c1=O,0.8379,0.63,BUCB+MI
2,0.1,37,4,5,CN1CCC23c4c5ccc(O)c4OC2C(NC(=O)C=CC(=O)O)CCC3(O)C1C5,0.8283,0.6382,BUCB+MI
2,0.1,37,5,5,O=C(c1cccnc1Nc1nc2cc([N+](=O)[O-])ccc2s1)N1CCN(CCO)CC1,0.8488,0.6354,BUCB+MI
2,0.1,38,1,5,O=C(O)CC(NC(=O)CN1CCC(CCc2ccc3c(n2)NCCC3)C1=O)c1ccc2c(c1)CCO2,0.842,0.651,BUCB+MI
2,0.1,38,2,5,CC1CCN(Cc2ccc3nc(NC(=O)NN=Cc4ccc(O)cc4O)sc3c2)CC1,0.8547,0.6007,BUCB+MI
2,0.1,38,3,5,COC12CCC3(CC1CNC(=O)C=Cc1ccc([N+](=O)[O-])cc1)C1Cc4ccc(O)c5c4C3(CCN1C)C2O5,0.8641,0.6756,BUCB+MI
2,0.1,38,4,5,O=c1c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c(O)c2cccnc2n1CCC1CC1,0.8283,0.6001,BUCB+MI
2,0.1,38,5,5,CC1CN(C(C)CO)C(=O)c2cccc(NC(=O)C3CC3)c2OC1CN(C)Cc1ccc(C(=O)O)cc1,0.8456,0.6452,BUCB+MI
2,0.1,39,1,5,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(N(C(=O)CC(=O)O)C4CCCC4)CC3)ccc21,0.8539,0.6617,BUCB+MI
2,0.1,39,2,5,O=C(O)CCN1CCC(=C2c3cc([N+](=O)[O-])ccc3OCc3cccnc32)CC1,0.8462,0.6897,BUCB+MI
2,0.1,39,3,5,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)=CC(O)C2O)C=CC3C1C5,0.8268,0.6052,BUCB+MI
2,0.1,39,4,5,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CC4)nc23)cc1,0.8536,0.5648,BUCB+MI
2,0.1,39,5,5,COc1ccc2nc(C)cc(NC(=O)CN3CC(CN4CCC(C)CC4)OC3=O)c2c1,0.8565,0.5827,BUCB+MI
